gen,best_fit,best_T,best_m,mean_T,stddev_T,mean_m,stddev_m,elapsed_s
1393,5.63331120,1.0000,4097,2.7222,4.5881,4069.2500,107.5444,70.00
1394,5.63331120,1.0000,4097,6.0651,12.4927,3976.1000,308.7875,70.05
1395,5.63331120,1.0000,4097,5.6845,12.4279,3986.6000,298.5197,70.10
1396,5.63331120,1.0000,4097,7.4852,13.0807,3952.8500,317.8152,70.15
1397,5.63331120,1.0000,4097,4.0146,8.1954,4027.7000,212.0385,70.20
1398,5.63412632,1.0000,4097,5.2695,11.4480,4005.5750,279.4247,70.25
1399,5.63414854,1.0000,4097,2.5578,5.7390,4061.8250,154.0654,70.31
1400,5.63414854,1.0000,4097,7.3543,14.3482,3951.8750,347.4252,70.36
1401,5.63592931,1.0000,4097,6.7606,13.6893,3969.1250,299.2105,70.41
1402,5.63592931,1.0000,4097,7.2642,12.7258,3955.8500,311.7186,70.46
1403,5.63592931,1.0000,4097,3.7815,10.0469,4038.2750,227.9811,70.51
1404,5.63592931,1.0000,4097,5.8503,10.4131,3975.0500,271.3322,70.56
1405,5.63592931,1.0000,4097,5.2753,10.9971,4009.7000,268.1032,70.62
1406,5.63688810,1.0000,4097,6.6219,11.4133,3955.8500,298.6891,70.67
1407,5.63688810,1.0000,4097,7.5635,11.1935,3951.3500,298.5731,70.72
1408,5.63688810,1.0000,4097,4.9141,8.6382,3999.3500,233.0538,70.77
1409,5.63738895,1.0000,4097,3.5165,10.0197,4045.1750,230.3933,70.83
1410,5.63738895,1.0000,4097,4.5434,10.7572,4025.0750,238.8003,70.88
1411,5.63738895,1.0000,4097,5.0747,8.4583,4001.6750,224.5330,70.93
1412,5.63738895,1.0000,4097,5.8494,11.2813,3981.8750,284.3445,70.98
1413,5.63738895,1.0000,4097,3.7506,8.7522,4035.8750,223.1642,71.03
1414,5.63800203,1.0000,4097,3.6276,9.4900,4043.1500,212.1055,71.08
1415,5.63800203,1.0000,4097,5.1121,8.9257,4006.2500,229.9542,71.13
1416,5.63800203,1.0000,4097,7.3360,13.5758,3952.7750,317.2373,71.18
1417,5.63800203,1.0000,4097,6.1823,12.4188,3973.4750,305.1001,71.23
1418,5.63800203,1.0000,4097,3.1684,6.7397,4041.2750,176.9706,71.28
1419,5.63800203,1.0000,4097,4.4319,11.9768,4023.7250,268.0915,71.33
1420,5.63800203,1.0000,4097,9.6961,18.1164,3897.2000,414.9830,71.38
1421,5.63800203,1.0000,4097,4.5162,8.7988,4013.9750,234.3530,71.43
1422,5.63800203,1.0000,4097,3.0128,10.8499,4061.2250,220.5504,71.48
1423,5.63800203,1.0000,4097,5.7503,12.5013,3993.4250,294.8887,71.53
1424,5.63800203,1.0000,4097,6.4954,14.3317,3968.3000,329.0843,71.58
1425,5.63800203,1.0000,4097,6.3623,13.9541,3966.2750,331.2888,71.63
1426,5.63800203,1.0000,4097,7.8777,14.6587,3932.5250,344.7598,71.68
1427,5.63800203,1.0000,4097,6.3751,11.8127,3980.3750,293.5797,71.73
1428,5.63843722,1.0000,4097,4.1097,7.1388,4017.4250,190.9624,71.79
1429,5.63843722,1.0000,4097,3.1932,5.4495,4052.3000,139.8235,71.84
1430,5.63843722,1.0000,4097,5.7491,9.7366,3981.3500,252.4950,71.89
1431,5.63843722,1.0000,4097,2.6184,5.3783,4070.1500,130.8374,71.94
1432,5.63843722,1.0000,4097,6.3926,11.8246,3975.9500,298.7310,71.99
1433,5.63843722,1.0000,4097,3.7631,6.5384,4038.2750,179.1277,72.04
1434,5.63843722,1.0000,4097,1.7309,3.3315,4080.8750,81.1629,72.09
1435,5.63843722,1.0000,4097,2.9830,5.8851,4050.9500,152.3317,72.14
1436,5.63949157,1.0000,4097,4.8836,9.4897,4007.1500,247.9831,72.19
1437,5.63949157,1.0000,4097,5.7498,11.3732,3988.9250,280.8074,72.24
1438,5.63949157,1.0000,4097,6.0601,10.3697,3987.5750,271.4503,72.29
1439,5.63949157,1.0000,4097,5.4820,11.9479,3993.7250,294.3640,72.35
1440,5.63949157,1.0000,4097,5.1129,10.3013,4002.2750,255.8623,72.39
1441,5.63949157,1.0000,4097,3.7097,7.6318,4043.3750,197.7501,72.45
1442,5.63949157,1.0000,4097,5.8173,9.1125,3989.5250,245.7913,72.50
1443,5.63949157,1.0000,4097,6.8643,15.2715,3963.2000,340.9060,72.55
1444,5.64021772,1.0000,4097,6.5235,12.0215,3963.9500,309.7037,72.60
1445,5.64021772,1.0000,4097,9.9453,15.2979,3885.6500,369.5240,72.65
1446,5.64034122,1.0000,4097,3.6145,8.3979,4041.8000,208.9127,72.70
1447,5.64034122,1.0000,4097,3.5831,7.2725,4039.8500,190.3842,72.75
1448,5.64034122,1.0000,4097,3.4587,7.4242,4039.2500,192.1157,72.80
1449,5.64034122,1.0000,4097,5.0337,10.8139,4007.2250,254.8927,72.85
1450,5.64034122,1.0000,4097,4.4082,9.0598,4028.0750,228.4264,72.90
1451,5.64034122,1.0000,4097,4.5132,9.4330,4027.1000,232.5321,72.96
1452,5.64034122,1.0000,4097,6.3347,12.2780,3980.4500,298.7152,73.01
1453,5.64034122,1.0000,4097,3.7661,7.9441,4034.3000,202.7407,73.06
1454,5.64034122,1.0000,4097,8.1654,15.7068,3938.9750,348.9997,73.11
1455,5.64034122,1.0000,4097,7.1199,12.8550,3945.4250,326.2484,73.16
1456,5.64034122,1.0000,4097,7.5928,12.4264,3932.3000,324.4655,73.21
1457,5.64034122,1.0000,4097,7.5561,12.1151,3931.9250,310.8777,73.26
1458,5.64034122,1.0000,4097,7.1694,13.8199,3947.8250,338.0396,73.31
1459,5.64041654,1.0000,4097,3.8340,6.2007,4039.2500,153.1701,73.36
1460,5.64041654,1.0000,4097,4.6596,8.2039,4015.1750,210.2002,73.42
1461,5.64041654,1.0000,4097,5.7897,10.8299,3985.3250,276.0607,73.47
1462,5.64041654,1.0000,4097,4.1445,8.4221,4031.9750,207.2177,73.52
1463,5.64041654,1.0000,4097,4.5556,7.8901,4020.8000,203.0878,73.57
1464,5.64128760,1.0000,4097,5.9635,9.0786,3973.1000,242.5961,73.62
1465,5.64128760,1.0000,4097,4.4334,10.2598,4014.9500,255.3955,73.67
1466,5.64227970,1.0000,4097,8.6494,12.9736,3912.0500,332.9091,73.73
1467,5.64227970,1.0000,4097,6.6897,10.4295,3961.9250,252.8864,73.78
1468,5.64227970,1.0000,4097,5.9072,11.2560,3983.3750,280.8841,73.83
1469,5.64331666,1.0000,4097,6.6332,10.9780,3962.7500,286.0353,73.88
1470,5.64372323,1.0000,4097,6.9196,13.7425,3963.5750,311.1052,73.93
1471,5.64372323,1.0000,4097,7.2316,12.0474,3947.8250,295.1419,73.98
1472,5.64372323,1.0000,4097,5.4980,11.7427,3994.4000,280.5667,74.03
1473,5.64372323,1.0000,4097,3.4319,8.2992,4055.8250,190.9648,74.08
1474,5.64372323,1.0000,4097,3.0878,6.1947,4047.1250,168.8585,74.14
1475,5.64394244,1.0000,4097,3.2087,5.5646,4046.4500,142.9706,74.19
1476,5.64394244,1.0000,4097,3.1388,7.5729,4040.1500,200.5169,74.24
1477,5.64394244,1.0000,4097,4.8594,8.6319,4013.4500,217.7394,74.29
1478,5.64394244,1.0000,4097,5.6850,10.0898,3983.0750,261.6745,74.34
1479,5.64394244,1.0000,4097,5.4151,9.0730,3989.2250,238.8652,74.39
1480,5.64394244,1.0000,4097,6.0351,13.6433,3986.3000,294.4059,74.44
1481,5.64394244,1.0000,4097,4.6988,10.9633,4007.0000,269.0483,74.49
1482,5.64394244,1.0000,4097,4.1937,7.3543,4019.4500,191.5055,74.54
1483,5.64394244,1.0000,4097,5.9443,12.1305,3985.3250,299.3006,74.59
1484,5.64401637,1.0000,4097,4.7686,9.7179,4007.4500,249.5304,74.64
1485,5.64401637,1.0000,4097,2.9529,5.4443,4060.6250,143.1132,74.69
1486,5.64416146,1.0000,4097,5.6287,9.7191,3979.3250,263.6038,74.74
1487,5.64416146,1.0000,4097,2.2841,4.8593,4071.0500,125.7794,74.78
1488,5.64416146,1.0000,4097,5.5394,12.5480,4000.5500,287.0998,74.83
1489,5.64416146,1.0000,4097,6.5064,11.4938,3969.2000,300.2847,74.88
1490,5.64417008,1.0000,4097,5.0552,10.2827,3999.0500,245.3879,74.93
1491,5.64417008,1.0000,4097,8.3540,12.4388,3922.3250,321.6634,74.98
1492,5.64435514,1.0000,4097,6.4299,12.8984,3974.6000,304.0831,75.03
1493,5.64435514,1.0000,4097,6.2621,10.9828,3965.3750,286.2723,75.08
1494,5.64435514,1.0000,4097,4.0533,8.9286,4030.7750,216.9774,75.13
1495,5.64435514,1.0000,4097,6.0373,13.2085,3981.5000,314.1997,75.18
1496,5.64435514,1.0000,4097,4.7482,9.6752,4005.9500,245.5840,75.23
1497,5.64435514,1.0000,4097,5.9609,10.5671,3973.9250,264.1793,75.28
1498,5.64445755,1.0000,4097,7.0082,11.6594,3952.7000,303.0964,75.34
1499,5.64445755,1.0000,4097,4.3076,11.1943,4027.1000,245.3160,75.39
1500,5.64549373,1.0000,4097,5.2071,10.7654,3999.0500,268.4485,75.44
1501,5.64549373,1.0000,4097,7.4976,11.8413,3928.4750,311.7236,75.49
1502,5.64549373,1.0000,4097,4.9046,9.7600,4012.7750,253.2570,75.55
1503,5.64549470,1.0000,4097,5.7574,11.1437,3977.9750,269.3512,75.60
1504,5.64549470,1.0000,4097,4.2881,8.9373,4023.5000,228.5480,75.65
1505,5.64559454,1.0000,4097,5.5524,12.2151,4003.0250,278.3989,75.70
1506,5.64559454,1.0000,4097,5.6142,9.8078,3992.6750,250.6845,75.75
1507,5.64559454,1.0000,4097,6.5809,13.0885,3962.3000,327.2784,75.80
1508,5.64583554,1.0000,4097,5.0186,8.6903,4010.0000,228.6681,75.85
1509,5.64583554,1.0000,4097,5.9303,11.9759,3974.0750,307.0991,75.90
1510,5.64583554,1.0000,4097,4.0116,8.6207,4033.1000,215.2019,75.95
1511,5.64583554,1.0000,4097,5.0932,11.6318,3999.1250,285.6921,76.00
1512,5.64583554,1.0000,4097,2.9793,5.6965,4062.3500,149.3837,76.05
1513,5.64583554,1.0000,4097,7.1001,12.8828,3948.2750,313.1624,76.10
1514,5.64583554,1.0000,4097,7.9212,13.6807,3929.9000,338.8488,76.16
1515,5.64583554,1.0000,4097,6.1095,10.1828,3988.1000,253.7734,76.21
1516,5.64583554,1.0000,4097,3.4021,9.3110,4043.5250,218.8478,76.26
1517,5.64640769,1.0000,4097,3.6069,7.8353,4034.2250,195.4488,76.31
1518,5.64640769,1.0000,4097,6.9061,11.5762,3952.7000,304.6314,76.36
1519,5.64640769,1.0000,4097,7.8678,14.2402,3936.8750,332.5495,76.41
1520,5.64640769,1.0000,4097,7.5613,16.8881,3947.6750,372.4875,76.46
1521,5.64640769,1.0000,4097,6.5305,11.0106,3961.8500,283.8299,76.51
1522,5.64640769,1.0000,4097,5.4633,11.3210,3991.1000,285.8373,76.56
1523,5.64665511,1.0000,4097,5.1235,11.9695,4003.6250,283.5882,76.61
1524,5.64665511,1.0000,4097,9.7094,15.1209,3890.3750,372.8773,76.66
1525,5.64665511,1.0000,4097,3.2887,6.4108,4045.8500,173.6129,76.71
1526,5.64665511,1.0000,4097,7.5247,14.2784,3939.5000,347.4273,76.76
1527,5.64665511,1.0000,4097,9.2744,16.0337,3899.4500,382.2573,76.80
1528,5.64676253,1.0000,4097,8.1525,14.3571,3931.7000,324.5244,76.85
1529,5.64676253,1.0000,4097,5.8256,12.6458,3993.8750,277.7842,76.90
1530,5.64733970,1.0000,4097,7.5080,11.9264,3951.5750,310.1251,76.95
1531,5.64733970,1.0000,4097,4.8563,12.0549,4007.3750,283.9672,76.99
1532,5.64733970,1.0000,4097,4.6914,9.1404,4010.0750,235.9605,77.04
1533,5.64733970,1.0000,4097,4.3084,7.8814,4013.9000,214.0403,77.08
1534,5.64733970,1.0000,4097,5.3471,11.3077,3986.9000,290.3383,77.14
1535,5.64733970,1.0000,4097,8.2935,13.0665,3927.9500,316.0914,77.19
1536,5.64733970,1.0000,4097,5.6101,8.7885,3991.9250,230.5266,77.24
1537,5.64733970,1.0000,4097,7.1706,13.8232,3953.9000,335.0734,77.28
1538,5.64733970,1.0000,4097,6.9279,12.5969,3948.2750,323.6699,77.33
1539,5.64733970,1.0000,4097,4.7079,9.7273,4008.5750,249.5154,77.37
1540,5.64733970,1.0000,4097,6.3273,15.1443,3995.8250,309.9517,77.42
1541,5.64733970,1.0000,4097,4.0869,8.3238,4021.5500,213.4027,77.47
1542,5.64839722,1.0000,4097,3.8473,7.0428,4034.0000,183.5524,77.52
1543,5.64839722,1.0000,4097,9.7810,14.9408,3879.4250,386.9459,77.56
1544,5.64839722,1.0000,4097,3.9383,7.1094,4028.2250,182.5536,77.61
1545,5.64839722,1.0000,4097,4.4258,9.3400,4016.0750,244.5271,77.66
1546,5.64839722,1.0000,4097,5.5269,8.8999,3998.6750,230.2483,77.71
1547,5.64839722,1.0000,4097,6.7540,12.3290,3961.3250,314.7545,77.76
1548,5.64839722,1.0000,4097,8.8586,12.5461,3912.6500,313.2005,77.81
1549,5.64839722,1.0000,4097,7.0120,13.4683,3958.1000,330.6540,77.86
1550,5.64839722,1.0000,4097,6.8401,15.2205,3971.6750,341.5039,77.91
1551,5.64839722,1.0000,4097,5.5434,10.3094,3989.9000,264.9156,77.96
1552,5.64839722,1.0000,4097,5.6863,9.2312,3984.2000,246.2768,78.01
1553,5.64926589,1.0000,4097,7.8993,13.3789,3922.3250,343.7315,78.06
1554,5.64926589,1.0000,4097,5.4750,9.2474,3995.9750,238.6965,78.11
1555,5.64926589,1.0000,4097,5.4158,13.2429,3991.2500,319.8327,78.16
1556,5.64926589,1.0000,4097,3.9886,7.6359,4032.5000,201.7330,78.21
1557,5.65115304,1.0000,4097,4.5298,8.6380,4020.6500,207.7215,78.26
1558,5.65115304,1.0000,4097,3.9233,9.9138,4032.5750,227.0150,78.31
1559,5.65232486,1.0000,4097,6.8629,14.8789,3970.1000,333.1244,78.36
1560,5.65232486,1.0000,4097,6.8978,10.9838,3954.5750,287.0084,78.41
1561,5.65232486,1.0000,4097,6.4352,12.9528,3974.4500,307.0318,78.46
1562,5.65232486,1.0000,4097,4.0309,7.3784,4031.2250,189.4072,78.51
1563,5.65232486,1.0000,4097,9.8472,14.7978,3890.5250,360.7891,78.56
1564,5.65232486,1.0000,4097,7.7180,14.4079,3946.6250,326.5808,78.61
1565,5.65232486,1.0000,4097,4.8441,9.4681,4012.4750,239.6922,78.66
1566,5.65232486,1.0000,4097,4.0907,7.7416,4037.9750,196.0442,78.71
1567,5.65232486,1.0000,4097,8.0799,15.1183,3934.1000,354.3318,78.76
1568,5.65232486,1.0000,4097,6.2889,12.0543,3970.8500,294.4725,78.81
1569,5.65232486,1.0000,4097,5.1211,10.6266,3997.6250,268.8854,78.85
1570,5.65232486,1.0000,4097,8.8375,14.8243,3903.7250,360.5926,78.90
1571,5.65232486,1.0000,4097,6.6152,11.2549,3955.8500,298.7290,78.95
1572,5.65232486,1.0000,4097,5.3729,9.9582,3991.6250,263.6403,79.01
1573,5.65232486,1.0000,4097,6.5046,11.9208,3963.9500,290.2053,79.05
1574,5.65232486,1.0000,4097,3.7740,7.8055,4034.1500,201.9202,79.10
1575,5.65232486,1.0000,4097,6.6467,11.9741,3974.6750,305.8680,79.16
1576,5.65358275,1.0000,4097,8.6372,13.8978,3901.0250,354.7666,79.21
1577,5.65358275,1.0000,4097,9.4145,13.9944,3895.6250,358.5215,79.26
1578,5.65358275,1.0000,4097,7.4019,13.0452,3938.5250,335.9718,79.30
1579,5.65358275,1.0000,4097,5.0882,9.6875,4007.3750,243.9852,79.35
1580,5.65358275,1.0000,4097,6.1975,12.0969,3975.3500,302.9925,79.40
1581,5.65358275,1.0000,4097,4.9727,8.4084,4009.7750,217.8012,79.44
1582,5.65358275,1.0000,4097,4.9460,7.5373,4000.4000,200.1128,79.49
1583,5.65369863,1.0000,4097,9.3055,14.9258,3891.1250,378.9848,79.54
1584,5.65369863,1.0000,4097,6.2649,11.0234,3971.0000,282.5062,79.59
1585,5.65369863,1.0000,4097,6.9506,10.9781,3956.0750,276.8420,79.64
1586,5.65369863,1.0000,4097,8.5973,15.7048,3926.9750,354.9999,79.68
1587,5.65369863,1.0000,4097,7.2671,13.7764,3958.7000,324.4759,79.73
1588,5.65369863,1.0000,4097,5.0760,11.1141,4008.3500,259.1277,79.78
1589,5.65369863,1.0000,4097,4.9454,10.6605,4001.0000,271.3085,79.83
1590,5.65369863,1.0000,4097,2.4303,4.4088,4066.2500,109.8360,79.88
1591,5.65369863,1.0000,4097,6.8953,11.9900,3949.0250,308.8983,79.93
1592,5.65369863,1.0000,4097,5.3057,9.2945,3987.9500,250.5930,79.98
1593,5.65369863,1.0000,4097,3.3439,6.9877,4042.2500,182.6810,80.03
1594,5.65369863,1.0000,4097,6.8535,11.8412,3966.7250,286.9660,80.08
1595,5.65371428,1.0000,4097,6.5627,12.1668,3957.4250,313.0626,80.13
1596,5.65371428,1.0000,4097,4.0016,9.5419,4031.9000,222.1491,80.18
1597,5.65371428,1.0000,4097,8.0696,11.6043,3926.4500,302.9395,80.23
1598,5.65371428,1.0000,4097,5.0917,10.0334,4001.6750,262.3967,80.28
1599,5.65409598,1.0000,4097,6.2935,11.9809,3971.9750,306.5351,80.33
1600,5.65409598,1.0000,4097,5.5547,10.2328,3992.4500,271.0119,80.38
1601,5.65409598,1.0000,4097,5.0826,8.1043,4008.4250,215.1243,80.43
1602,5.65409598,1.0000,4097,5.3925,9.5846,3986.8250,249.7498,80.48
1603,5.65409598,1.0000,4097,2.6183,5.8081,4062.6500,150.4807,80.53
1604,5.65409598,1.0000,4097,5.4055,10.6889,3993.8000,270.7388,80.59
1605,5.65409598,1.0000,4097,8.0584,13.7464,3924.9500,333.5863,80.64
1606,5.65437546,1.0000,4097,9.5843,13.8000,3878.9000,358.8815,80.69
1607,5.65437546,1.0000,4097,3.8235,8.4506,4026.6500,224.9249,80.74
1608,5.65437546,1.0000,4097,6.1200,10.1015,3970.0250,266.5997,80.79
1609,5.65437546,1.0000,4097,5.8542,10.6937,3983.6000,275.6927,80.84
1610,5.65437546,1.0000,4097,6.3051,11.1137,3972.2750,282.1594,80.89
1611,5.65437546,1.0000,4097,6.2849,11.5013,3962.0000,291.8809,80.94
1612,5.65437546,1.0000,4097,4.6915,9.2796,4007.5250,241.5437,80.99
1613,5.65437546,1.0000,4097,6.9894,12.1101,3950.8250,308.9738,81.05
1614,5.65437546,1.0000,4097,3.3839,7.0245,4039.3250,181.6902,81.10
1615,5.65437546,1.0000,4097,2.0373,4.8817,4075.0250,124.4754,81.15
1616,5.65437546,1.0000,4097,3.5664,7.5104,4034.3000,199.7635,81.20
1617,5.65437546,1.0000,4097,5.5709,12.0999,3991.2500,295.0701,81.25
1618,5.65437546,1.0000,4097,6.4758,15.1977,3973.9250,332.7435,81.30
1619,5.65437546,1.0000,4097,3.4564,9.7430,4037.5250,226.5029,81.35
1620,5.65662587,1.0000,4097,5.2184,9.9608,3990.5750,257.6693,81.40
1621,5.65737324,1.0000,4097,5.9977,9.1545,3975.3500,247.3099,81.45
1622,5.65737324,1.0000,4097,6.5167,13.2218,3964.2500,326.6453,81.50
1623,5.65737324,1.0000,4097,4.2829,9.1358,4020.0500,228.5614,81.55
1624,5.65737324,1.0000,4097,7.2873,14.0395,3959.3750,321.9282,81.60
1625,5.65737324,1.0000,4097,4.0148,8.6288,4024.5500,223.7189,81.65
1626,5.65737324,1.0000,4097,3.5959,8.0588,4047.2000,189.5264,81.70
1627,5.65737324,1.0000,4097,6.0860,12.0599,3979.2500,296.7012,81.75
1628,5.65737324,1.0000,4097,7.8946,11.0886,3921.8750,300.8004,81.81
1629,5.65737324,1.0000,4097,5.1159,10.1587,4000.2500,257.8192,81.86
1630,5.65743595,1.0000,4097,9.4211,15.5530,3896.5250,365.5810,81.90
1631,5.65743595,1.0000,4097,3.4725,7.7521,4039.7000,199.6666,81.95
1632,5.65743595,1.0000,4097,6.4873,10.1947,3959.6000,268.0229,82.01
1633,5.65743595,1.0000,4097,4.2461,8.6946,4018.1750,227.5090,82.06
1634,5.65743595,1.0000,4097,2.4715,5.0568,4060.7000,134.6609,82.11
1635,5.65743595,1.0000,4097,4.8692,9.3005,4005.7250,242.5365,82.16
1636,5.65743595,1.0000,4097,5.4765,13.8626,3997.4750,303.9896,82.21
1637,5.65743595,1.0000,4097,7.8402,10.4610,3928.4750,275.2178,82.26
1638,5.65795888,1.0000,4097,5.1869,10.9073,3997.0250,256.1949,82.31
1639,5.65795888,1.0000,4097,4.3516,11.4095,4025.5250,261.2842,82.36
1640,5.65809399,1.0000,4097,8.1432,13.5703,3924.0500,333.4501,82.41
1641,5.65809399,1.0000,4097,8.9233,14.2372,3902.0750,367.7506,82.46
1642,5.65809744,1.0000,4097,4.1200,6.5548,4021.7750,168.9248,82.51
1643,5.65809744,1.0000,4097,4.5643,11.0983,4014.6500,265.9013,82.56
1644,5.65809744,1.0000,4097,6.1457,11.7287,3970.2500,302.4699,82.61
1645,5.65809744,1.0000,4097,4.6576,8.3874,4015.7750,220.3657,82.66
1646,5.65809744,1.0000,4097,5.0698,9.2629,3999.2750,232.2026,82.71
1647,5.65809744,1.0000,4097,4.2196,8.0488,4026.4250,208.3586,82.76
1648,5.65809744,1.0000,4097,9.3296,17.3858,3914.0000,382.6911,82.81
1649,5.66011148,1.0000,4097,5.9420,11.4967,3981.7250,285.8757,82.86
1650,5.66011148,1.0000,4097,2.9703,4.9959,4062.7250,121.3886,82.92
1651,5.66011148,1.0000,4097,6.3269,12.0963,3964.1000,300.7185,82.97
1652,5.66215243,1.0000,4097,2.4304,4.6031,4068.2750,114.2639,83.02
1653,5.66215243,1.0000,4097,4.6313,9.7568,4011.5000,251.4378,83.07
1654,5.66215243,1.0000,4097,5.2101,9.6536,4004.3750,245.5360,83.12
1655,5.66271481,1.0000,4097,5.1674,9.0718,4011.5750,238.7536,83.17
1656,5.66271481,1.0000,4097,5.5530,12.0899,3993.3500,279.3465,83.23
1657,5.66271481,1.0000,4097,3.5502,7.7491,4048.3250,195.5743,83.28
1658,5.66271481,1.0000,4097,5.2531,11.3527,4005.5000,264.4241,83.33
1659,5.66271481,1.0000,4097,5.1720,11.4599,4008.3500,276.2265,83.38
1660,5.66271481,1.0000,4097,6.9481,13.1050,3961.5500,324.7370,83.43
1661,5.66271481,1.0000,4097,4.3591,11.0242,4029.1250,245.1990,83.48
1662,5.66271481,1.0000,4097,6.9655,13.4394,3956.3000,326.6543,83.53
1663,5.66271481,1.0000,4097,8.0657,13.7918,3923.9000,343.9963,83.58
1664,5.66271481,1.0000,4097,6.7720,13.5379,3968.6000,324.3167,83.63
1665,5.66271481,1.0000,4097,6.9752,11.4437,3946.4750,304.2123,83.69
1666,5.66797673,1.0000,4097,9.0480,15.7171,3911.3000,379.5248,83.74
1667,5.66797673,1.0000,4097,2.4306,3.5280,4080.8000,60.4029,83.79
1668,5.66797673,1.0000,4097,4.3447,10.5459,4012.7750,264.9914,83.84
1669,5.66797673,1.0000,4097,5.9552,12.7008,3978.8000,298.0827,83.89
1670,5.66797673,1.0000,4097,2.3667,5.4153,4062.5750,150.1184,83.94
1671,5.66797673,1.0000,4097,3.2566,8.0766,4051.4750,202.4132,83.99
1672,5.66813038,1.0000,4097,6.4522,9.8920,3972.8000,259.3793,84.04
1673,5.66813038,1.0000,4097,4.1418,9.5274,4037.2250,236.4177,84.09
1674,5.66813038,1.0000,4097,4.1542,9.8627,4015.0250,253.4276,84.14
1675,5.67304888,1.0000,4097,4.0162,9.0064,4035.5000,228.4318,84.19
1676,5.67304888,1.0000,4097,5.3874,8.9479,3997.7750,233.2077,84.24
1677,5.67304888,1.0000,4097,8.4083,14.4387,3910.7750,364.0642,84.29
1678,5.67304888,1.0000,4097,5.2900,11.5567,3997.4000,283.2048,84.34
1679,5.67304888,1.0000,4097,5.2394,9.2979,4003.1750,238.9326,84.39
1680,5.67304888,1.0000,4097,4.7147,8.3460,4003.4750,228.0650,84.44
1681,5.67304888,1.0000,4097,5.8221,10.3128,3981.4250,266.9671,84.50
1682,5.67304888,1.0000,4097,8.3882,14.3029,3911.6000,368.9989,84.55
1683,5.67324591,1.0000,4097,6.6133,11.0843,3956.1500,289.3491,84.60
1684,5.67324881,1.0000,4097,6.2992,12.2713,3971.8250,300.7176,84.65
1685,5.67324881,1.0000,4097,2.9186,8.5600,4058.0000,193.2487,84.70
1686,5.67344751,1.0000,4097,11.2838,19.3878,3864.0500,427.0479,84.76
1687,5.67455311,1.0000,4097,5.7419,8.9384,3978.5000,239.7580,84.81
1688,5.67455311,1.0000,4097,7.9137,15.4050,3941.6000,346.3079,84.87
1689,5.67455311,1.0000,4097,4.1488,12.3248,4035.8000,250.6480,84.92
1690,5.67455311,1.0000,4097,5.8027,11.6034,3988.5500,291.8574,84.98
1691,5.67455311,1.0000,4097,8.0591,12.7794,3920.0000,332.6329,85.03
1692,5.67455311,1.0000,4097,8.8008,14.2067,3909.2000,361.0839,85.08
1693,5.67455311,1.0000,4097,3.9810,8.2373,4028.8250,213.3072,85.13
1694,5.67471940,1.0000,4097,10.9539,16.8639,3852.6500,405.3248,85.18
1695,5.67471940,1.0000,4097,1.8846,3.0435,4083.3500,59.4990,85.23
1696,5.67471940,1.0000,4097,8.3508,14.0682,3922.0250,342.5203,85.28
1697,5.67471940,1.0000,4097,4.5527,8.9320,4019.0750,225.1265,85.33
1698,5.67471940,1.0000,4097,4.3982,8.9356,4014.1250,239.7859,85.38
1699,5.67471940,1.0000,4097,3.7823,7.6542,4043.4500,186.8082,85.43
1700,5.67500192,1.0000,4097,5.3599,8.3991,4001.5250,220.0668,85.49
1701,5.67500192,1.0000,4097,4.6140,11.0238,4010.5250,259.4782,85.54
1702,5.67577722,1.0000,4097,9.6886,18.6225,3901.6250,416.0315,85.59
1703,5.67578511,1.0000,4097,4.8229,8.2477,4001.2250,215.0724,85.64
1704,5.67578511,1.0000,4097,5.5658,10.6437,3990.4250,279.1185,85.69
1705,5.67587570,1.0000,4097,2.3592,3.7978,4076.6000,89.2272,85.74
1706,5.67587570,1.0000,4097,9.3225,13.5963,3897.9500,343.8807,85.79
1707,5.67597486,1.0000,4097,2.6467,5.8652,4054.2500,156.3368,85.85
1708,5.67597486,1.0000,4097,7.2888,11.7726,3944.7500,301.9905,85.90
1709,5.67597486,1.0000,4097,4.2748,8.3525,4024.7000,211.7518,85.95
1710,5.67613637,1.0000,4097,8.2247,14.7945,3935.4500,343.4473,86.00
1711,5.67613637,1.0000,4097,3.5228,7.7791,4038.2750,206.8433,86.05
1712,5.67613637,1.0000,4097,9.1764,16.9381,3901.1000,389.9263,86.11
1713,5.67673229,1.0000,4097,2.5309,8.4307,4066.5500,190.1602,86.16
1714,5.67673229,1.0000,4097,4.2076,6.1409,4028.1500,153.0249,86.21
1715,5.67673229,1.0000,4097,8.0405,12.3531,3919.1000,317.5498,86.27
1716,5.67673229,1.0000,4097,3.4816,6.5205,4042.1750,165.4834,86.32
1717,5.67673229,1.0000,4097,7.6176,12.2333,3937.8500,304.7474,86.37
1718,5.67673229,1.0000,4097,3.1377,6.4475,4044.8000,169.5024,86.42
1719,5.67692909,1.0000,4097,5.8075,10.4115,3976.3250,274.5315,86.47
1720,5.67692909,1.0000,4097,3.8389,9.6633,4036.7000,224.6495,86.52
1721,5.67692909,1.0000,4097,6.1642,11.4964,3977.3750,297.1698,86.57
1722,5.67692909,1.0000,4097,4.6733,8.4217,4014.5750,224.9380,86.63
1723,5.67692909,1.0000,4097,8.8304,12.3722,3913.4750,320.4520,86.68
1724,5.67692909,1.0000,4097,6.2574,11.7245,3972.5750,301.4351,86.73
